edad,tipo_trabajo,estado_civil,nivel_educativo,incumplimiento_pago,saldo_promedio_anual,credito_hipotecario,credito_consumo,medio_contacto,dia_contacto,mes_contacto,duracion_contacto,num_contactos_campania,dias_desde_contacto_previo,num_contactos_previos,resultado_campania_previa,suscripcion_deposito
35,,casado,secundaria,no,1204.0,no,no,celular,3,septiembre,789.0,2,-1.0,0,desconocido,no
57,jubilado,casado,primaria,no,1947.0,no,no,celular,3,septiembre,126.0,1,185.0,7,exito,no
70,jubilado,divorciado,secundaria,no,6850.0,no,no,telefono_fijo,3,septiembre,228.0,1,182.0,4,fracaso,no
60,,casado,secundaria,no,12980.0,no,no,celular,3,septiembre,177.0,2,182.0,1,exito,no
43,tecnico,casado,secundaria,no,4945.0,si,no,celular,3,septiembre,219.0,3,185.0,2,exito,si
27,independiente,soltero,superior,no,560.0,no,no,telefono_fijo,3,septiembre,543.0,9,465.0,2,fracaso,no
55,desconocido,casado,primaria,no,159.0,no,no,desconocido,4,septiembre,15.0,1,-1.0,0,desconocido,no
41,empleada_hogar,casado,primaria,no,379.0,no,si,desconocido,4,septiembre,9.0,1,-1.0,0,desconocido,no
32,tecnico,soltero,secundaria,no,260.0,si,no,desconocido,5,septiembre,13.0,1,656.0,7,otro,no
22,estudiante,soltero,secundaria,no,249.0,no,no,desconocido,5,septiembre,11.0,1,-1.0,0,desconocido,no
51,tecnico,casado,secundaria,no,980.0,no,no,celular,6,septiembre,114.0,2,-1.0,0,desconocido,no
38,gerencia,soltero,superior,no,1027.0,si,no,celular,6,septiembre,387.0,2,188.0,3,exito,no
52,gerencia,casado,desconocido,no,1708.0,no,no,desconocido,6,septiembre,310.0,1,75.0,4,fracaso,si
83,empleada_hogar,casado,primaria,no,2140.0,no,no,celular,6,septiembre,109.0,3,276.0,8,otro,no
48,gerencia,casado,superior,no,0.0,si,no,celular,6,septiembre,194.0,2,125.0,6,fracaso,si
29,desempleado,soltero,desconocido,no,1584.0,no,no,celular,6,septiembre,245.0,1,-1.0,0,desconocido,si
32,emprendedor,casado,secundaria,no,390.0,no,no,celular,6,septiembre,440.0,1,280.0,1,fracaso,si
43,,soltero,secundaria,no,1707.0,si,no,celular,6,septiembre,369.0,3,504.0,5,otro,si
39,,casado,secundaria,no,179.0,no,no,desconocido,6,septiembre,36.0,1,-1.0,0,desconocido,no
65,,casado,secundaria,no,952.0,no,no,celular,6,septiembre,255.0,1,96.0,1,exito,si
72,jubilado,casado,secundaria,no,1978.0,no,no,celular,6,septiembre,312.0,1,-1.0,0,desconocido,si
61,,divorciado,secundaria,no,4519.0,no,no,celular,6,septiembre,145.0,1,391.0,11,otro,no
33,obrero,soltero,secundaria,no,329.0,no,no,celular,6,septiembre,224.0,1,145.0,2,otro,si
34,tecnico,casado,secundaria,no,384.0,si,no,celular,6,septiembre,127.0,2,831.0,1,otro,no
33,tecnico,casado,superior,no,1126.0,si,no,desconocido,6,septiembre,11.0,1,490.0,5,otro,no
34,,casado,superior,no,1636.0,si,si,celular,6,septiembre,136.0,1,521.0,2,fracaso,no
84,jubilado,divorciado,primaria,no,1680.0,no,no,telefono_fijo,6,septiembre,113.0,5,97.0,3,otro,no
26,tecnico,soltero,secundaria,no,1105.0,si,no,celular,6,septiembre,415.0,1,297.0,3,otro,si
37,servicios,casado,secundaria,no,52.0,si,no,celular,6,septiembre,908.0,1,185.0,9,exito,si
52,gerencia,casado,superior,no,2635.0,no,no,celular,6,septiembre,313.0,1,108.0,8,exito,no
38,emprendedor,casado,superior,no,1649.0,no,si,celular,6,septiembre,218.0,2,432.0,3,exito,no
33,,casado,secundaria,no,616.0,no,no,desconocido,6,septiembre,35.0,1,-1.0,0,desconocido,no
33,,casado,secundaria,no,616.0,no,no,celular,6,septiembre,250.0,3,-1.0,0,desconocido,si
32,tecnico,soltero,secundaria,no,1089.0,no,no,celular,6,septiembre,125.0,2,-1.0,0,desconocido,no
38,gerencia,casado,superior,no,14352.0,no,no,desconocido,6,septiembre,8.0,1,-1.0,0,desconocido,no
26,,soltero,superior,no,760.0,si,no,celular,6,septiembre,164.0,2,186.0,7,exito,no
53,,casado,secundaria,no,0.0,no,no,telefono_fijo,6,septiembre,353.0,1,655.0,5,fracaso,no
34,desempleado,soltero,desconocido,no,517.0,no,no,celular,6,septiembre,791.0,3,-1.0,0,desconocido,no
27,gerencia,soltero,superior,no,592.0,no,no,celular,7,septiembre,667.0,1,221.0,3,fracaso,no
45,desconocido,casado,superior,no,406.0,no,no,celular,7,septiembre,314.0,1,-1.0,0,desconocido,si
27,servicios,soltero,secundaria,no,44.0,no,no,desconocido,7,septiembre,11.0,1,-1.0,0,desconocido,no
65,jubilado,casado,secundaria,no,1220.0,no,no,celular,7,septiembre,127.0,1,186.0,2,fracaso,no
37,gerencia,casado,superior,no,6771.0,no,no,celular,7,septiembre,337.0,1,186.0,1,exito,si
31,tecnico,casado,superior,no,3192.0,si,no,celular,7,septiembre,179.0,1,186.0,2,fracaso,no
28,gerencia,soltero,superior,no,890.0,si,no,celular,7,septiembre,201.0,1,-1.0,0,desconocido,si
36,,casado,secundaria,no,194.0,si,si,celular,7,septiembre,120.0,3,-1.0,0,desconocido,no
26,desempleado,soltero,secundaria,no,4.0,no,no,desconocido,7,septiembre,8.0,1,-1.0,0,desconocido,no
43,gerencia,divorciado,superior,no,2251.0,no,no,celular,7,septiembre,332.0,5,-1.0,0,desconocido,no
61,jubilado,casado,primaria,no,56.0,no,no,celular,7,septiembre,288.0,3,-1.0,0,desconocido,si
32,obrero,casado,primaria,no,1644.0,no,no,celular,7,septiembre,492.0,3,102.0,5,otro,si
51,gerencia,soltero,superior,no,151.0,si,no,celular,8,septiembre,638.0,1,427.0,3,exito,si
38,,casado,secundaria,no,0.0,si,no,celular,8,septiembre,210.0,1,92.0,3,exito,si
31,tecnico,casado,superior,no,1570.0,si,no,celular,8,septiembre,213.0,4,184.0,5,exito,no
46,,casado,secundaria,no,0.0,si,no,celular,8,septiembre,149.0,2,187.0,1,fracaso,no
34,gerencia,divorciado,superior,no,2240.0,no,no,celular,8,septiembre,220.0,2,184.0,3,exito,si
52,gerencia,casado,superior,no,994.0,no,no,celular,8,septiembre,127.0,1,370.0,4,fracaso,no
60,desempleado,casado,secundaria,no,957.0,no,no,celular,8,septiembre,246.0,1,184.0,3,exito,si
23,estudiante,soltero,superior,no,508.0,no,no,celular,8,septiembre,210.0,1,92.0,1,fracaso,no
24,estudiante,soltero,secundaria,no,689.0,no,no,celular,8,septiembre,630.0,1,-1.0,0,desconocido,si
77,jubilado,casado,primaria,no,1385.0,no,no,telefono_fijo,8,septiembre,160.0,4,-1.0,0,desconocido,no
36,gerencia,casado,superior,no,2161.0,no,no,celular,8,septiembre,708.0,2,183.0,5,exito,si
37,obrero,soltero,secundaria,no,292.0,no,no,desconocido,8,septiembre,9.0,1,-1.0,0,desconocido,no
46,estudiante,soltero,desconocido,no,1527.0,no,no,celular,8,septiembre,358.0,3,184.0,1,exito,si
80,jubilado,casado,secundaria,no,8304.0,no,no,telefono_fijo,8,septiembre,606.0,3,91.0,13,exito,si
37,gerencia,soltero,superior,no,698.0,no,no,celular,8,septiembre,1081.0,2,-1.0,0,desconocido,si
25,estudiante,soltero,superior,no,20.0,no,no,celular,8,septiembre,127.0,2,-1.0,0,desconocido,no
33,obrero,casado,secundaria,no,983.0,no,no,desconocido,8,septiembre,9.0,1,-1.0,0,desconocido,no
64,desconocido,casado,desconocido,no,2799.0,no,no,telefono_fijo,9,septiembre,378.0,4,-1.0,0,desconocido,no
45,gerencia,casado,superior,no,623.0,no,no,celular,9,septiembre,405.0,3,-1.0,0,desconocido,no
39,gerencia,casado,superior,no,494.0,no,no,celular,9,septiembre,216.0,1,183.0,5,exito,si
62,jubilado,casado,secundaria,no,2801.0,si,si,celular,9,septiembre,261.0,1,183.0,1,exito,si
84,jubilado,casado,superior,no,4761.0,no,no,telefono_fijo,9,septiembre,1405.0,1,92.0,3,fracaso,si
24,estudiante,soltero,superior,no,834.0,no,no,celular,9,septiembre,679.0,1,-1.0,0,desconocido,si
37,desempleado,casado,secundaria,no,1978.0,no,no,celular,9,septiembre,404.0,1,182.0,1,exito,si
24,estudiante,soltero,secundaria,no,139.0,no,no,celular,9,septiembre,430.0,4,-1.0,0,desconocido,si
28,gerencia,casado,superior,no,12.0,si,no,celular,9,septiembre,202.0,1,-1.0,0,desconocido,si
31,gerencia,casado,superior,no,877.0,no,no,celular,9,septiembre,209.0,1,92.0,8,exito,si
75,jubilado,divorciado,primaria,no,1926.0,no,no,celular,9,septiembre,761.0,1,93.0,5,otro,no
40,gerencia,casado,superior,no,4675.0,no,no,celular,9,septiembre,263.0,1,-1.0,0,desconocido,no
33,desempleado,soltero,secundaria,no,2066.0,no,si,celular,9,septiembre,305.0,1,749.0,2,fracaso,si
33,,soltero,secundaria,no,555.0,si,no,celular,9,septiembre,204.0,1,365.0,1,exito,si
64,jubilado,casado,primaria,no,48.0,no,no,celular,9,septiembre,167.0,3,92.0,1,exito,si
48,tecnico,casado,primaria,no,235.0,no,no,celular,9,septiembre,386.0,2,191.0,3,exito,si
28,,casado,secundaria,no,1595.0,no,no,desconocido,9,septiembre,1.0,1,254.0,4,exito,no
28,,casado,secundaria,no,1595.0,no,no,celular,9,septiembre,268.0,1,254.0,4,exito,si
28,estudiante,soltero,superior,no,5741.0,no,no,celular,10,septiembre,1042.0,5,200.0,3,fracaso,si
65,desempleado,divorciado,secundaria,no,588.0,no,no,celular,10,septiembre,110.0,4,186.0,1,exito,no
69,jubilado,casado,desconocido,no,426.0,no,no,telefono_fijo,10,septiembre,211.0,2,185.0,2,exito,si
28,gerencia,soltero,superior,no,187.0,no,no,celular,10,septiembre,255.0,1,93.0,2,exito,si
39,tecnico,soltero,secundaria,no,300.0,no,no,celular,10,septiembre,315.0,6,394.0,1,fracaso,no
24,,soltero,secundaria,no,166.0,no,no,celular,10,septiembre,256.0,2,-1.0,0,desconocido,si
51,empleada_hogar,divorciado,primaria,no,127.0,no,no,desconocido,13,septiembre,69.0,1,-1.0,0,desconocido,no
83,jubilado,divorciado,primaria,no,4565.0,no,no,celular,13,septiembre,175.0,2,-1.0,0,desconocido,no
39,gerencia,casado,superior,no,562.0,no,no,celular,13,septiembre,303.0,2,-1.0,0,desconocido,no
52,desempleado,casado,secundaria,no,1416.0,no,no,celular,13,septiembre,218.0,3,187.0,3,exito,si
37,servicios,soltero,superior,no,1189.0,no,no,celular,13,septiembre,323.0,9,199.0,4,otro,si
47,tecnico,casado,secundaria,no,1740.0,si,no,celular,13,septiembre,502.0,1,490.0,1,fracaso,no
25,estudiante,soltero,secundaria,no,486.0,no,no,celular,13,septiembre,273.0,3,199.0,4,fracaso,si
31,gerencia,soltero,superior,no,147.0,no,no,celular,13,septiembre,81.0,3,96.0,5,exito,no
33,servicios,casado,secundaria,no,2368.0,no,no,desconocido,13,septiembre,5.0,1,-1.0,0,desconocido,no
30,tecnico,soltero,secundaria,no,167.0,no,no,desconocido,14,septiembre,9.0,1,-1.0,0,desconocido,no
22,estudiante,soltero,secundaria,no,224.0,no,no,desconocido,14,septiembre,5.0,1,-1.0,0,desconocido,no
62,,casado,secundaria,no,4608.0,no,no,celular,14,septiembre,706.0,1,186.0,1,exito,no
58,gerencia,casado,superior,no,0.0,no,no,celular,14,septiembre,358.0,2,-1.0,0,desconocido,si
67,jubilado,casado,desconocido,no,2540.0,no,no,telefono_fijo,14,septiembre,279.0,3,92.0,9,exito,si
72,,casado,primaria,no,2321.0,no,no,celular,14,septiembre,221.0,2,64.0,12,fracaso,si
62,jubilado,casado,superior,no,2557.0,si,no,celular,14,septiembre,211.0,1,216.0,7,exito,si
42,gerencia,soltero,secundaria,no,900.0,si,no,desconocido,14,septiembre,6.0,1,524.0,7,otro,no
41,,casado,secundaria,no,3138.0,no,no,celular,14,septiembre,409.0,1,398.0,1,fracaso,si
28,gerencia,soltero,superior,no,1720.0,no,no,celular,14,septiembre,230.0,1,91.0,4,exito,si
43,obrero,casado,secundaria,no,408.0,si,no,desconocido,14,septiembre,6.0,1,838.0,3,otro,no
68,jubilado,divorciado,primaria,no,2027.0,no,no,celular,14,septiembre,404.0,2,91.0,4,exito,si
30,gerencia,soltero,superior,no,13774.0,no,no,celular,14,septiembre,380.0,1,-1.0,0,desconocido,no
75,jubilado,casado,primaria,no,1765.0,no,no,telefono_fijo,14,septiembre,808.0,1,187.0,4,fracaso,si
24,estudiante,soltero,desconocido,no,358.0,no,no,celular,14,septiembre,407.0,2,92.0,2,exito,no
21,estudiante,soltero,desconocido,no,1506.0,no,no,celular,14,septiembre,340.0,1,-1.0,0,desconocido,si
74,jubilado,casado,superior,no,1843.0,no,no,celular,15,septiembre,251.0,2,184.0,3,exito,si
40,emprendedor,casado,superior,no,3585.0,no,no,celular,15,septiembre,506.0,3,-1.0,0,desconocido,si
35,obrero,casado,secundaria,no,262.0,no,no,celular,15,septiembre,331.0,1,75.0,6,fracaso,si
88,jubilado,casado,secundaria,no,433.0,no,no,telefono_fijo,15,septiembre,161.0,1,274.0,1,fracaso,no
49,gerencia,casado,superior,no,1093.0,si,si,celular,15,septiembre,316.0,1,246.0,4,exito,si
39,gerencia,casado,desconocido,no,76.0,no,no,celular,15,septiembre,200.0,1,183.0,1,exito,si
63,,divorciado,secundaria,no,4680.0,no,no,celular,15,septiembre,953.0,2,-1.0,0,desconocido,si
38,gerencia,casado,superior,no,1477.0,no,no,celular,15,septiembre,385.0,3,769.0,2,fracaso,si
43,obrero,casado,primaria,no,445.0,si,no,desconocido,15,septiembre,173.0,1,-1.0,0,desconocido,no
72,jubilado,casado,superior,no,3561.0,no,no,telefono_fijo,15,septiembre,511.0,3,184.0,7,exito,si
24,estudiante,soltero,secundaria,no,8165.0,no,no,celular,15,septiembre,216.0,1,-1.0,0,desconocido,si
31,gerencia,soltero,superior,no,3340.0,no,no,celular,15,septiembre,213.0,2,469.0,3,exito,si
30,tecnico,soltero,superior,no,0.0,no,no,celular,15,septiembre,214.0,2,-1.0,0,desconocido,no
32,estudiante,soltero,desconocido,no,0.0,no,no,desconocido,15,septiembre,7.0,1,-1.0,0,desconocido,no
24,desempleado,soltero,secundaria,no,119.0,no,no,desconocido,15,septiembre,51.0,1,-1.0,0,desconocido,no
74,jubilado,divorciado,primaria,no,2308.0,no,no,telefono_fijo,16,septiembre,251.0,2,535.0,2,exito,no
33,obrero,soltero,primaria,no,611.0,no,no,telefono_fijo,16,septiembre,390.0,2,-1.0,0,desconocido,si
36,tecnico,casado,superior,no,376.0,no,no,celular,16,septiembre,173.0,1,-1.0,0,desconocido,si
49,tecnico,casado,superior,no,1071.0,no,no,celular,16,septiembre,225.0,1,91.0,1,exito,si
29,gerencia,casado,superior,no,247.0,no,no,celular,16,septiembre,143.0,2,587.0,3,fracaso,si
39,,divorciado,secundaria,no,112.0,no,no,celular,16,septiembre,574.0,3,-1.0,0,desconocido,si
75,jubilado,divorciado,primaria,no,852.0,no,no,celular,16,septiembre,228.0,1,185.0,1,fracaso,no
78,jubilado,divorciado,primaria,no,527.0,no,no,celular,16,septiembre,193.0,1,-1.0,0,desconocido,si
61,empleada_hogar,casado,primaria,no,2580.0,no,no,celular,16,septiembre,270.0,3,202.0,7,otro,si
60,jubilado,casado,secundaria,no,975.0,no,no,celular,16,septiembre,303.0,1,792.0,1,fracaso,si
35,gerencia,casado,desconocido,no,2326.0,si,si,celular,16,septiembre,319.0,1,-1.0,0,desconocido,si
26,estudiante,soltero,secundaria,no,655.0,no,no,celular,16,septiembre,190.0,1,-1.0,0,desconocido,si
37,,casado,secundaria,no,529.0,si,no,celular,16,septiembre,234.0,1,149.0,2,otro,no
58,gerencia,divorciado,desconocido,no,2986.0,no,no,celular,16,septiembre,414.0,1,91.0,5,otro,si
23,independiente,soltero,superior,no,780.0,no,no,celular,16,septiembre,393.0,1,183.0,3,exito,si
67,jubilado,casado,secundaria,no,2048.0,no,no,celular,16,septiembre,452.0,5,195.0,4,otro,si
27,obrero,casado,secundaria,no,821.0,si,si,desconocido,16,septiembre,23.0,1,778.0,41,otro,no
20,estudiante,soltero,desconocido,no,2785.0,no,no,celular,16,septiembre,327.0,2,-1.0,0,desconocido,si
28,,soltero,secundaria,no,127.0,no,no,celular,16,septiembre,1334.0,2,-1.0,0,desconocido,si
66,jubilado,casado,primaria,no,388.0,no,no,celular,17,septiembre,152.0,2,-1.0,0,desconocido,no
41,gerencia,casado,superior,no,0.0,no,no,celular,17,septiembre,294.0,4,63.0,11,otro,si
31,estudiante,soltero,superior,no,4951.0,no,no,celular,17,septiembre,285.0,3,81.0,3,fracaso,si
34,gerencia,casado,superior,no,3301.0,si,no,celular,17,septiembre,164.0,5,92.0,6,exito,si
37,gerencia,divorciado,superior,no,488.0,si,no,celular,17,septiembre,328.0,1,854.0,2,fracaso,si
81,jubilado,casado,primaria,no,1154.0,no,no,telefono_fijo,17,septiembre,231.0,1,-1.0,0,desconocido,si
46,gerencia,divorciado,superior,no,624.0,no,no,celular,17,septiembre,336.0,2,183.0,2,exito,si
28,,casado,secundaria,no,242.0,si,no,desconocido,17,septiembre,47.0,1,779.0,12,fracaso,no
33,obrero,casado,secundaria,no,889.0,si,no,desconocido,18,septiembre,13.0,1,373.0,6,exito,no
37,gerencia,casado,superior,no,257.0,no,no,desconocido,20,septiembre,11.0,1,-1.0,0,desconocido,no
46,servicios,casado,primaria,no,4343.0,si,no,desconocido,20,septiembre,185.0,1,-1.0,0,desconocido,si
33,obrero,casado,primaria,no,-195.0,no,no,desconocido,20,septiembre,9.0,1,-1.0,0,desconocido,no
35,gerencia,soltero,superior,no,151.0,no,no,desconocido,20,septiembre,11.0,1,850.0,2,fracaso,no
32,obrero,soltero,secundaria,no,427.0,no,no,desconocido,20,septiembre,11.0,1,-1.0,0,desconocido,no
26,gerencia,soltero,superior,no,1.0,no,no,desconocido,21,septiembre,6.0,1,-1.0,0,desconocido,no
35,gerencia,soltero,superior,no,1120.0,no,no,desconocido,21,septiembre,4.0,1,771.0,2,exito,no
35,estudiante,soltero,secundaria,no,278.0,no,no,desconocido,21,septiembre,84.0,1,-1.0,0,desconocido,no
31,estudiante,soltero,secundaria,no,0.0,no,no,celular,22,septiembre,173.0,1,-1.0,0,desconocido,no
44,gerencia,divorciado,superior,no,2367.0,no,no,celular,22,septiembre,263.0,1,184.0,6,exito,si
23,tecnico,soltero,secundaria,no,283.0,si,no,celular,22,septiembre,175.0,1,184.0,2,exito,si
40,emprendedor,casado,secundaria,no,6403.0,no,no,celular,22,septiembre,208.0,2,-1.0,0,desconocido,si
41,tecnico,casado,secundaria,no,1819.0,no,no,celular,22,septiembre,397.0,1,371.0,3,fracaso,si
27,gerencia,casado,superior,no,802.0,no,no,celular,22,septiembre,569.0,1,-1.0,0,desconocido,si
45,,soltero,secundaria,no,375.0,no,si,desconocido,22,septiembre,10.0,1,594.0,6,fracaso,no
70,jubilado,casado,primaria,no,3782.0,no,no,celular,22,septiembre,704.0,2,190.0,1,fracaso,no
36,gerencia,soltero,superior,no,5958.0,si,no,celular,22,septiembre,155.0,1,184.0,1,exito,si
60,,casado,secundaria,no,3735.0,no,no,celular,22,septiembre,183.0,1,184.0,11,exito,si
55,gerencia,casado,secundaria,no,2693.0,no,no,celular,22,septiembre,182.0,1,184.0,7,exito,si
58,tecnico,casado,secundaria,no,99.0,no,no,telefono_fijo,22,septiembre,396.0,2,-1.0,0,desconocido,si
55,gerencia,divorciado,superior,no,7010.0,no,no,celular,22,septiembre,155.0,1,195.0,2,fracaso,no
43,desempleado,casado,secundaria,no,0.0,si,si,celular,23,septiembre,183.0,2,184.0,13,fracaso,si
26,gerencia,soltero,superior,no,1027.0,no,no,celular,23,septiembre,744.0,1,-1.0,0,desconocido,si
25,gerencia,soltero,superior,no,3902.0,no,no,celular,23,septiembre,856.0,1,-1.0,0,desconocido,si
31,empleada_hogar,casado,secundaria,no,243.0,si,no,celular,23,septiembre,305.0,2,842.0,1,fracaso,si
55,,casado,secundaria,no,0.0,no,no,celular,23,septiembre,180.0,2,238.0,3,exito,no
33,gerencia,casado,superior,no,289.0,no,no,celular,23,septiembre,333.0,1,-1.0,0,desconocido,no
55,gerencia,divorciado,superior,no,26306.0,si,no,celular,23,septiembre,84.0,1,589.0,4,fracaso,no
54,servicios,soltero,secundaria,no,0.0,no,no,celular,23,septiembre,209.0,1,-1.0,0,desconocido,si
33,gerencia,soltero,superior,no,224.0,no,no,celular,23,septiembre,409.0,2,92.0,4,exito,si
46,gerencia,casado,superior,no,7485.0,no,no,celular,23,septiembre,145.0,1,779.0,2,fracaso,no
29,desempleado,soltero,secundaria,no,1055.0,no,no,celular,23,septiembre,427.0,1,603.0,1,fracaso,si
28,,soltero,superior,no,313.0,no,si,celular,23,septiembre,124.0,1,59.0,6,fracaso,no
36,,soltero,secundaria,no,60.0,si,no,celular,23,septiembre,156.0,2,-1.0,0,desconocido,si
31,gerencia,soltero,superior,no,2590.0,no,no,celular,23,septiembre,103.0,2,484.0,2,otro,no
59,gerencia,casado,superior,no,5397.0,no,no,celular,23,septiembre,244.0,1,92.0,3,exito,si
20,estudiante,soltero,desconocido,no,179.0,no,no,celular,23,septiembre,317.0,1,182.0,6,fracaso,no
37,obrero,soltero,desconocido,no,217.0,no,no,celular,23,septiembre,272.0,2,-1.0,0,desconocido,si
30,tecnico,soltero,secundaria,no,1532.0,no,no,celular,23,septiembre,447.0,1,489.0,6,fracaso,no
35,tecnico,casado,superior,no,0.0,si,si,celular,23,septiembre,112.0,1,62.0,6,otro,no
36,desempleado,casado,secundaria,no,17458.0,no,no,celular,23,septiembre,390.0,2,-1.0,0,desconocido,no
82,jubilado,divorciado,primaria,no,928.0,no,no,telefono_fijo,23,septiembre,217.0,2,188.0,3,otro,no
34,gerencia,casado,superior,no,937.0,no,no,celular,23,septiembre,405.0,1,391.0,3,fracaso,no
28,gerencia,soltero,superior,no,6551.0,no,no,celular,23,septiembre,203.0,1,-1.0,0,desconocido,si
31,obrero,casado,secundaria,no,812.0,si,no,celular,23,septiembre,245.0,1,-1.0,0,desconocido,no
30,independiente,soltero,superior,no,655.0,no,no,celular,23,septiembre,272.0,4,184.0,1,exito,si
38,gerencia,casado,superior,no,845.0,no,no,celular,23,septiembre,134.0,1,-1.0,0,desconocido,no
35,,soltero,secundaria,no,303.0,no,no,celular,24,septiembre,173.0,2,190.0,10,otro,si
39,,casado,superior,no,1322.0,si,no,celular,24,septiembre,157.0,3,486.0,1,otro,no
36,independiente,casado,superior,no,980.0,no,no,celular,24,septiembre,349.0,2,53.0,8,fracaso,no
40,gerencia,soltero,superior,no,3840.0,si,no,celular,24,septiembre,232.0,2,409.0,2,exito,si
32,obrero,soltero,secundaria,no,2093.0,no,no,celular,24,septiembre,224.0,2,444.0,1,fracaso,si
38,gerencia,casado,superior,no,0.0,no,no,celular,24,septiembre,246.0,12,197.0,6,fracaso,no
49,gerencia,casado,superior,no,1167.0,si,si,celular,24,septiembre,249.0,1,91.0,14,exito,si
50,servicios,casado,secundaria,no,2376.0,si,no,celular,24,septiembre,395.0,1,-1.0,0,desconocido,si
29,desempleado,soltero,secundaria,no,670.0,si,no,desconocido,26,septiembre,6.0,1,-1.0,0,desconocido,no
36,desempleado,casado,secundaria,no,923.0,no,no,desconocido,27,septiembre,6.0,1,-1.0,0,desconocido,no
55,servicios,divorciado,secundaria,no,0.0,no,no,celular,27,septiembre,262.0,6,193.0,4,exito,si
89,jubilado,casado,primaria,no,0.0,no,no,telefono_fijo,27,septiembre,157.0,5,-1.0,0,desconocido,no
81,jubilado,divorciado,primaria,no,949.0,no,no,celular,27,septiembre,188.0,2,280.0,1,otro,si
72,jubilado,casado,primaria,no,4657.0,no,no,celular,27,septiembre,132.0,4,94.0,16,otro,no
34,gerencia,casado,superior,no,812.0,no,no,celular,27,septiembre,156.0,2,279.0,1,fracaso,no
23,estudiante,soltero,secundaria,no,1062.0,no,no,telefono_fijo,27,septiembre,379.0,3,-1.0,0,desconocido,no
31,tecnico,casado,superior,no,3338.0,si,no,celular,27,septiembre,162.0,2,95.0,4,fracaso,no
24,gerencia,soltero,superior,no,393.0,no,no,celular,27,septiembre,1298.0,1,-1.0,0,desconocido,si
77,jubilado,casado,superior,no,0.0,no,no,celular,27,septiembre,990.0,4,-1.0,0,desconocido,no
28,,soltero,desconocido,no,174.0,no,no,celular,28,septiembre,184.0,1,-1.0,0,desconocido,no
34,,soltero,secundaria,no,43.0,si,no,desconocido,28,septiembre,6.0,1,-1.0,0,desconocido,no
69,,casado,secundaria,no,813.0,no,no,telefono_fijo,28,septiembre,237.0,2,-1.0,0,desconocido,no
38,servicios,casado,secundaria,no,2678.0,no,no,celular,28,septiembre,282.0,2,187.0,1,exito,si
48,gerencia,soltero,superior,no,334.0,si,no,celular,28,septiembre,600.0,2,92.0,12,exito,si
35,gerencia,casado,secundaria,no,683.0,no,no,desconocido,29,septiembre,13.0,1,-1.0,0,desconocido,no
32,gerencia,soltero,superior,no,414.0,no,no,desconocido,29,septiembre,21.0,1,680.0,5,fracaso,no
31,gerencia,casado,desconocido,no,385.0,no,no,celular,29,septiembre,242.0,2,491.0,4,fracaso,no
48,gerencia,divorciado,superior,no,-130.0,si,no,celular,29,septiembre,110.0,2,61.0,9,fracaso,no
39,tecnico,casado,superior,no,386.0,no,no,celular,29,septiembre,201.0,2,-1.0,0,desconocido,no
61,jubilado,casado,secundaria,no,11.0,no,no,celular,29,septiembre,232.0,1,92.0,3,exito,si
67,jubilado,casado,primaria,no,4416.0,no,no,celular,29,septiembre,245.0,3,-1.0,0,desconocido,si
28,gerencia,soltero,superior,no,390.0,no,no,celular,29,septiembre,845.0,1,232.0,4,exito,si
29,servicios,soltero,secundaria,no,1934.0,no,no,celular,29,septiembre,271.0,1,-1.0,0,desconocido,si
43,obrero,casado,secundaria,no,625.0,si,no,desconocido,30,septiembre,175.0,1,-1.0,0,desconocido,no
27,gerencia,soltero,superior,no,1377.0,no,no,desconocido,30,septiembre,6.0,1,-1.0,0,desconocido,no
34,tecnico,soltero,secundaria,no,3311.0,no,no,celular,1,octubre,197.0,2,-1.0,0,desconocido,no
60,,casado,secundaria,no,4348.0,si,no,celular,1,octubre,131.0,2,98.0,12,otro,no
35,,casado,superior,no,318.0,si,si,celular,1,octubre,142.0,1,-1.0,0,desconocido,no
37,obrero,casado,desconocido,no,444.0,no,no,celular,1,octubre,143.0,1,94.0,9,otro,no
58,desempleado,casado,superior,no,1333.0,no,no,celular,1,octubre,278.0,1,-1.0,0,desconocido,no
42,tecnico,casado,secundaria,no,2152.0,no,no,celular,1,octubre,161.0,1,92.0,6,fracaso,no
54,obrero,soltero,secundaria,no,1633.0,si,no,desconocido,4,octubre,12.0,1,-1.0,0,desconocido,no
31,tecnico,casado,secundaria,no,439.0,no,no,desconocido,4,octubre,5.0,1,-1.0,0,desconocido,no
35,obrero,casado,secundaria,no,137.0,no,si,desconocido,4,octubre,5.0,1,808.0,12,fracaso,no
21,tecnico,soltero,secundaria,no,519.0,no,no,desconocido,4,octubre,5.0,1,-1.0,0,desconocido,no
34,obrero,casado,superior,no,20.0,no,no,desconocido,4,octubre,10.0,1,-1.0,0,desconocido,no
21,estudiante,soltero,secundaria,no,57.0,no,no,desconocido,4,octubre,9.0,1,-1.0,0,desconocido,no
49,gerencia,casado,superior,no,2037.0,no,no,desconocido,5,octubre,10.0,1,-1.0,0,desconocido,no
30,servicios,soltero,superior,no,21.0,no,no,desconocido,5,octubre,4.0,1,-1.0,0,desconocido,no
34,,soltero,secundaria,no,239.0,no,no,desconocido,5,octubre,6.0,1,-1.0,0,desconocido,no
31,estudiante,soltero,secundaria,no,3511.0,no,no,celular,6,octubre,311.0,1,96.0,1,exito,si
